epoch,lr-AdamW,step,test/loss,test/mae,test/pearson,test/rmse,train/loss_epoch,train/loss_step,train/mae,train/pearson,train/rmse,val/loss,val/mae,val/pearson,val/rmse
1,,875,,,,,3.5153348445892334,,1.5139715671539307,0.3749981224536896,1.8749226331710815,,,,
,0.0005,876,,,,,,,,,,,,,
2,,879,,,,,,2.9045915603637695,,,,,,,
2,,889,,,,,,2.5461251735687256,,,,,,,
2,,899,,,,,,2.290696859359741,,,,,,,
2,,909,,,,,,2.727799415588379,,,,,,,
2,,919,,,,,,1.07545006275177,,,,,,,
2,,929,,,,,,4.387768268585205,,,,,,,
2,,939,,,,,,3.5030324459075928,,,,,,,
2,,949,,,,,,5.453885078430176,,,,,,,
2,,959,,,,,,2.069491147994995,,,,,,,
2,,969,,,,,,4.380856037139893,,,,,,,
2,,979,,,,,,2.8970916271209717,,,,,,,
2,,989,,,,,,0.6469764113426208,,,,,,,
2,,999,,,,,,3.528329610824585,,,,,,,
2,,1009,,,,,,0.5001936554908752,,,,,,,
2,,1019,,,,,,0.5734524130821228,,,,,,,
2,,1029,,,,,,2.675253391265869,,,,,,,
2,,1039,,,,,,3.491565704345703,,,,,,,
2,,1049,,,,,,4.185968399047852,,,,,,,
2,,1059,,,,,,4.6490349769592285,,,,,,,
2,,1069,,,,,,1.9919332265853882,,,,,,,
2,,1079,,,,,,3.244678020477295,,,,,,,
2,,1089,,,,,,4.085221290588379,,,,,,,
2,,1099,,,,,,3.1472089290618896,,,,,,,
2,,1109,,,,,,1.4656314849853516,,,,,,,
2,,1119,,,,,,1.676539421081543,,,,,,,
2,,1129,,,,,,2.7476401329040527,,,,,,,
2,,1139,,,,,,2.530972480773926,,,,,,,
2,,1149,,,,,,5.452017784118652,,,,,,,
2,,1159,,,,,,2.306509494781494,,,,,,,
2,,1169,,,,,,5.449180603027344,,,,,,,
2,,1179,,,,,,2.7531609535217285,,,,,,,
2,,1189,,,,,,1.4771121740341187,,,,,,,
2,,1199,,,,,,2.339193105697632,,,,,,,
2,,1209,,,,,,1.652315616607666,,,,,,,
2,,1219,,,,,,1.0038126707077026,,,,,,,
2,,1229,,,,,,2.4638631343841553,,,,,,,
2,,1239,,,,,,3.0377511978149414,,,,,,,
2,,1249,,,,,,3.3039047718048096,,,,,,,
2,,1259,,,,,,8.285435676574707,,,,,,,
2,,1269,,,,,,0.971984326839447,,,,,,,
2,,1279,,,,,,1.5886683464050293,,,,,,,
2,,1289,,,,,,6.658607482910156,,,,,,,
2,,1299,,,,,,5.778600692749023,,,,,,,
2,,1309,,,,,,5.3923492431640625,,,,,,,
2,,1313,,,,,,,,,,3.908740758895874,1.5583809614181519,0.3629727065563202,1.9770535230636597
2,,1313,,,,,3.330758810043335,,1.4633468389511108,0.4343793988227844,1.825036644935608,,,,
,0.0005,1314,,,,,,,,,,,,,
3,,1319,,,,,,2.723276138305664,,,,,,,
3,,1329,,,,,,2.939237356185913,,,,,,,
3,,1339,,,,,,6.100664138793945,,,,,,,
3,,1349,,,,,,3.03044056892395,,,,,,,
3,,1359,,,,,,3.7625274658203125,,,,,,,
3,,1369,,,,,,3.840796709060669,,,,,,,
3,,1379,,,,,,4.805367946624756,,,,,,,
3,,1389,,,,,,0.8726624846458435,,,,,,,
3,,1399,,,,,,6.494509696960449,,,,,,,
3,,1409,,,,,,2.435424327850342,,,,,,,
3,,1419,,,,,,4.301664352416992,,,,,,,
3,,1429,,,,,,5.273032188415527,,,,,,,
3,,1439,,,,,,5.280920028686523,,,,,,,
3,,1449,,,,,,1.775317907333374,,,,,,,
3,,1459,,,,,,3.2082607746124268,,,,,,,
3,,1469,,,,,,5.404982089996338,,,,,,,
3,,1479,,,,,,1.4968525171279907,,,,,,,
3,,1489,,,,,,2.8583765029907227,,,,,,,
3,,1499,,,,,,4.861640930175781,,,,,,,
3,,1509,,,,,,5.358854293823242,,,,,,,
3,,1519,,,,,,3.4354054927825928,,,,,,,
3,,1529,,,,,,7.272948265075684,,,,,,,
3,,1539,,,,,,2.670745372772217,,,,,,,
3,,1549,,,,,,3.2769010066986084,,,,,,,
3,,1559,,,,,,1.7566856145858765,,,,,,,
3,,1569,,,,,,4.703843593597412,,,,,,,
3,,1579,,,,,,2.2302870750427246,,,,,,,
3,,1589,,,,,,1.833583116531372,,,,,,,
3,,1599,,,,,,2.2041335105895996,,,,,,,
3,,1609,,,,,,6.334188461303711,,,,,,,
3,,1619,,,,,,1.5094510316848755,,,,,,,
3,,1629,,,,,,4.569201946258545,,,,,,,
3,,1639,,,,,,2.5192039012908936,,,,,,,
3,,1649,,,,,,1.974219560623169,,,,,,,
3,,1659,,,,,,3.1011545658111572,,,,,,,
3,,1669,,,,,,0.7528538107872009,,,,,,,
3,,1679,,,,,,1.570255994796753,,,,,,,
3,,1689,,,,,,1.5572205781936646,,,,,,,
3,,1699,,,,,,0.46919119358062744,,,,,,,
3,,1709,,,,,,2.828495502471924,,,,,,,
3,,1719,,,,,,1.061995029449463,,,,,,,
3,,1729,,,,,,2.333146095275879,,,,,,,
3,,1739,,,,,,3.5649476051330566,,,,,,,
3,,1749,,,,,,4.546723365783691,,,,,,,
3,,1751,,,,,,,,,,3.9376463890075684,1.584877848625183,0.2680007219314575,1.984350323677063
3,,1751,,,,,3.250108242034912,,1.4500631093978882,0.4555499851703644,1.8028056621551514,,,,
,0.0005,1752,,,,,,,,,,,,,
4,,1759,,,,,,2.0685343742370605,,,,,,,
4,,1769,,,,,,2.8440170288085938,,,,,,,
4,,1779,,,,,,3.2618207931518555,,,,,,,
4,,1789,,,,,,2.428335666656494,,,,,,,
4,,1799,,,,,,1.04755699634552,,,,,,,
4,,1809,,,,,,4.718270778656006,,,,,,,
4,,1819,,,,,,2.730971574783325,,,,,,,
4,,1829,,,,,,1.2654035091400146,,,,,,,
4,,1839,,,,,,2.849283456802368,,,,,,,
4,,1849,,,,,,6.194807052612305,,,,,,,
4,,1859,,,,,,5.211458206176758,,,,,,,
4,,1869,,,,,,1.43143892288208,,,,,,,
4,,1879,,,,,,3.8984713554382324,,,,,,,
4,,1889,,,,,,2.6393401622772217,,,,,,,
4,,1899,,,,,,3.346486806869507,,,,,,,
4,,1909,,,,,,4.44862174987793,,,,,,,
4,,1919,,,,,,1.2224724292755127,,,,,,,
4,,1929,,,,,,7.264466762542725,,,,,,,
4,,1939,,,,,,4.244067668914795,,,,,,,
4,,1949,,,,,,2.5745925903320312,,,,,,,
4,,1959,,,,,,3.3381166458129883,,,,,,,
4,,1969,,,,,,1.052886724472046,,,,,,,
4,,1979,,,,,,6.88560152053833,,,,,,,
4,,1989,,,,,,1.56129789352417,,,,,,,
4,,1999,,,,,,3.6480188369750977,,,,,,,
4,,2009,,,,,,4.732193470001221,,,,,,,
4,,2019,,,,,,2.061474561691284,,,,,,,
4,,2029,,,,,,2.701202392578125,,,,,,,
4,,2039,,,,,,4.243387222290039,,,,,,,
4,,2049,,,,,,2.281182289123535,,,,,,,
4,,2059,,,,,,1.5342798233032227,,,,,,,
4,,2069,,,,,,2.805501699447632,,,,,,,
4,,2079,,,,,,3.234147071838379,,,,,,,
4,,2089,,,,,,1.6335618495941162,,,,,,,
4,,2099,,,,,,2.512758255004883,,,,,,,
4,,2109,,,,,,2.9706037044525146,,,,,,,
4,,2119,,,,,,2.0052623748779297,,,,,,,
4,,2129,,,,,,2.3892641067504883,,,,,,,
4,,2139,,,,,,3.066985845565796,,,,,,,
4,,2149,,,,,,1.0857897996902466,,,,,,,
4,,2159,,,,,,4.93784236907959,,,,,,,
4,,2169,,,,,,3.67836332321167,,,,,,,
4,,2179,,,,,,2.000566005706787,,,,,,,
4,,2189,,,,,,2.9809956550598145,,,,,,,
4,,2189,,,,,,,,,,3.374758243560791,1.4773130416870117,0.40292784571647644,1.837051510810852
4,,2189,,,,,3.2013423442840576,,1.4366546869277954,0.46548208594322205,1.7892295122146606,,,,
,0.0005,2190,,,,,,,,,,,,,
5,,2199,,,,,,3.026740789413452,,,,,,,
5,,2209,,,,,,2.8846702575683594,,,,,,,
5,,2219,,,,,,3.9080519676208496,,,,,,,
5,,2229,,,,,,2.128286361694336,,,,,,,
5,,2239,,,,,,2.4658684730529785,,,,,,,
5,,2249,,,,,,1.2645443677902222,,,,,,,
5,,2259,,,,,,2.8443381786346436,,,,,,,
5,,2269,,,,,,3.816028594970703,,,,,,,
5,,2279,,,,,,4.676862716674805,,,,,,,
5,,2289,,,,,,2.4904613494873047,,,,,,,
5,,2299,,,,,,2.190735340118408,,,,,,,
5,,2309,,,,,,1.9060755968093872,,,,,,,
5,,2319,,,,,,2.1945886611938477,,,,,,,
5,,2329,,,,,,3.4995076656341553,,,,,,,
5,,2339,,,,,,4.156041145324707,,,,,,,
5,,2349,,,,,,3.4933338165283203,,,,,,,
5,,2359,,,,,,2.7942240238189697,,,,,,,
5,,2369,,,,,,1.9121448993682861,,,,,,,
5,,2379,,,,,,3.617640972137451,,,,,,,
5,,2389,,,,,,3.778188705444336,,,,,,,
5,,2399,,,,,,3.06564998626709,,,,,,,
5,,2409,,,,,,0.9358117580413818,,,,,,,
5,,2419,,,,,,2.275336742401123,,,,,,,
5,,2429,,,,,,2.3126394748687744,,,,,,,
5,,2439,,,,,,2.4078209400177,,,,,,,
5,,2449,,,,,,0.5223023295402527,,,,,,,
5,,2459,,,,,,0.9507838487625122,,,,,,,
5,,2469,,,,,,1.5707991123199463,,,,,,,
5,,2479,,,,,,1.4580590724945068,,,,,,,
5,,2489,,,,,,1.1093180179595947,,,,,,,
5,,2499,,,,,,1.9939688444137573,,,,,,,
5,,2509,,,,,,2.3037867546081543,,,,,,,
5,,2519,,,,,,1.4355897903442383,,,,,,,
5,,2529,,,,,,2.922651767730713,,,,,,,
5,,2539,,,,,,5.4330596923828125,,,,,,,
5,,2549,,,,,,4.284109115600586,,,,,,,
5,,2559,,,,,,1.4322495460510254,,,,,,,
5,,2569,,,,,,2.802523612976074,,,,,,,
5,,2579,,,,,,1.8837449550628662,,,,,,,
5,,2589,,,,,,2.022631883621216,,,,,,,
5,,2599,,,,,,4.506180286407471,,,,,,,
5,,2609,,,,,,4.375724792480469,,,,,,,
5,,2619,,,,,,7.181609153747559,,,,,,,
5,,2627,,,,,,,,,,3.4362854957580566,1.503954529762268,0.4316655993461609,1.853722095489502
5,,2627,,,,,3.0306203365325928,,1.3919280767440796,0.5048117637634277,1.7408677339553833,,,,
,0.0005,2628,,,,,,,,,,,,,
6,,2629,,,,,,3.5319831371307373,,,,,,,
6,,2639,,,,,,4.51829719543457,,,,,,,
6,,2649,,,,,,8.281764030456543,,,,,,,
6,,2659,,,,,,2.4697341918945312,,,,,,,
6,,2669,,,,,,0.9741976261138916,,,,,,,
6,,2679,,,,,,1.4943513870239258,,,,,,,
6,,2689,,,,,,3.0593807697296143,,,,,,,
6,,2699,,,,,,2.05256724357605,,,,,,,
6,,2709,,,,,,1.5201687812805176,,,,,,,
6,,2719,,,,,,1.9432075023651123,,,,,,,
6,,2729,,,,,,3.5752978324890137,,,,,,,
6,,2739,,,,,,1.795791506767273,,,,,,,
6,,2749,,,,,,3.9122586250305176,,,,,,,
6,,2759,,,,,,2.4072859287261963,,,,,,,
6,,2769,,,,,,2.9967665672302246,,,,,,,
6,,2779,,,,,,3.2530269622802734,,,,,,,
6,,2789,,,,,,2.2881274223327637,,,,,,,
6,,2799,,,,,,2.6047306060791016,,,,,,,
6,,2809,,,,,,2.3742854595184326,,,,,,,
6,,2819,,,,,,2.5567219257354736,,,,,,,
6,,2829,,,,,,2.439251661300659,,,,,,,
6,,2839,,,,,,5.722867012023926,,,,,,,
6,,2849,,,,,,2.864549398422241,,,,,,,
6,,2859,,,,,,2.570129632949829,,,,,,,
6,,2869,,,,,,5.911036491394043,,,,,,,
6,,2879,,,,,,3.3819022178649902,,,,,,,
6,,2889,,,,,,2.0300614833831787,,,,,,,
6,,2899,,,,,,2.327348470687866,,,,,,,
6,,2909,,,,,,1.548744797706604,,,,,,,
6,,2919,,,,,,2.7952051162719727,,,,,,,
6,,2929,,,,,,2.9427566528320312,,,,,,,
6,,2939,,,,,,5.125582695007324,,,,,,,
6,,2949,,,,,,2.5668692588806152,,,,,,,
6,,2959,,,,,,3.0178630352020264,,,,,,,
6,,2969,,,,,,3.0580694675445557,,,,,,,
6,,2979,,,,,,8.46725845336914,,,,,,,
6,,2989,,,,,,3.4504756927490234,,,,,,,
6,,2999,,,,,,1.4562962055206299,,,,,,,
6,,3009,,,,,,1.5439796447753906,,,,,,,
6,,3019,,,,,,2.5369272232055664,,,,,,,
6,,3029,,,,,,2.625545024871826,,,,,,,
6,,3039,,,,,,2.9243075847625732,,,,,,,
6,,3049,,,,,,0.9638189673423767,,,,,,,
6,,3059,,,,,,1.643198847770691,,,,,,,
6,,3065,,,,,,,,,,3.4023196697235107,1.472639560699463,0.4533434510231018,1.8445377349853516
6,,3065,,,,,2.977057933807373,,1.3747755289077759,0.5220612287521362,1.7254153490066528,,,,
,0.0005,3066,,,,,,,,,,,,,
7,,3069,,,,,,2.6045260429382324,,,,,,,
7,,3079,,,,,,2.717763900756836,,,,,,,
7,,3089,,,,,,7.4852495193481445,,,,,,,
7,,3099,,,,,,6.1535491943359375,,,,,,,
7,,3109,,,,,,3.1686487197875977,,,,,,,
7,,3119,,,,,,5.421333312988281,,,,,,,
7,,3129,,,,,,2.720816135406494,,,,,,,
7,,3139,,,,,,3.3797354698181152,,,,,,,
7,,3149,,,,,,1.8886656761169434,,,,,,,
7,,3159,,,,,,2.4468181133270264,,,,,,,
7,,3169,,,,,,4.016191005706787,,,,,,,
7,,3179,,,,,,1.493971586227417,,,,,,,
7,,3189,,,,,,1.3191862106323242,,,,,,,
7,,3199,,,,,,1.522813081741333,,,,,,,
7,,3209,,,,,,2.760716676712036,,,,,,,
7,,3219,,,,,,2.4619364738464355,,,,,,,
7,,3229,,,,,,1.7058279514312744,,,,,,,
7,,3239,,,,,,3.980797529220581,,,,,,,
7,,3249,,,,,,4.664763450622559,,,,,,,
7,,3259,,,,,,1.8833835124969482,,,,,,,
7,,3269,,,,,,3.7350857257843018,,,,,,,
7,,3279,,,,,,5.276445388793945,,,,,,,
7,,3289,,,,,,2.542529344558716,,,,,,,
7,,3299,,,,,,3.980600595474243,,,,,,,
7,,3309,,,,,,5.078191757202148,,,,,,,
7,,3319,,,,,,0.935418963432312,,,,,,,
7,,3329,,,,,,4.336508750915527,,,,,,,
7,,3339,,,,,,1.3099935054779053,,,,,,,
7,,3349,,,,,,2.971388816833496,,,,,,,
7,,3359,,,,,,4.76357889175415,,,,,,,
7,,3369,,,,,,2.4377188682556152,,,,,,,
7,,3379,,,,,,7.0860161781311035,,,,,,,
7,,3389,,,,,,3.644352436065674,,,,,,,
7,,3399,,,,,,2.831501007080078,,,,,,,
7,,3409,,,,,,1.546278476715088,,,,,,,
7,,3419,,,,,,2.7058401107788086,,,,,,,
7,,3429,,,,,,3.0088720321655273,,,,,,,
7,,3439,,,,,,3.5141079425811768,,,,,,,
7,,3449,,,,,,2.235405445098877,,,,,,,
7,,3459,,,,,,2.199373483657837,,,,,,,
7,,3469,,,,,,2.943131923675537,,,,,,,
7,,3479,,,,,,3.6681268215179443,,,,,,,
7,,3489,,,,,,4.875025749206543,,,,,,,
7,,3499,,,,,,3.105026960372925,,,,,,,
7,,3503,,,,,,,,,,3.5351414680480957,1.5090742111206055,0.3754986524581909,1.8801971673965454
7,,3503,,,,,2.9912073612213135,,1.3843364715576172,0.5143840909004211,1.72951078414917,,,,
,0.0005,3504,,,,,,,,,,,,,
8,,3509,,,,,,1.238247275352478,,,,,,,
8,,3519,,,,,,4.109500885009766,,,,,,,
8,,3529,,,,,,1.5669164657592773,,,,,,,
8,,3539,,,,,,3.3648619651794434,,,,,,,
8,,3549,,,,,,1.3850558996200562,,,,,,,
8,,3559,,,,,,0.911425769329071,,,,,,,
8,,3569,,,,,,2.577169418334961,,,,,,,
8,,3579,,,,,,3.4170358180999756,,,,,,,
8,,3589,,,,,,1.3111449480056763,,,,,,,
8,,3599,,,,,,1.589883804321289,,,,,,,
8,,3609,,,,,,2.0328121185302734,,,,,,,
8,,3619,,,,,,5.224208831787109,,,,,,,
8,,3629,,,,,,3.4196274280548096,,,,,,,
8,,3639,,,,,,1.650245189666748,,,,,,,
8,,3649,,,,,,2.077751636505127,,,,,,,
8,,3659,,,,,,1.5953593254089355,,,,,,,
8,,3669,,,,,,1.353184700012207,,,,,,,
8,,3679,,,,,,4.728137969970703,,,,,,,
8,,3689,,,,,,1.9853515625,,,,,,,
8,,3699,,,,,,2.657503128051758,,,,,,,
8,,3709,,,,,,2.980788469314575,,,,,,,
8,,3719,,,,,,3.018373489379883,,,,,,,
8,,3729,,,,,,2.587630271911621,,,,,,,
8,,3739,,,,,,2.7779953479766846,,,,,,,
8,,3749,,,,,,5.220519065856934,,,,,,,
8,,3759,,,,,,1.2589037418365479,,,,,,,
8,,3769,,,,,,2.937065362930298,,,,,,,
8,,3779,,,,,,0.7438411116600037,,,,,,,
8,,3789,,,,,,2.0792694091796875,,,,,,,
8,,3799,,,,,,2.6607601642608643,,,,,,,
8,,3809,,,,,,7.915675163269043,,,,,,,
8,,3819,,,,,,1.7124251127243042,,,,,,,
8,,3829,,,,,,3.025566816329956,,,,,,,
8,,3839,,,,,,1.3279112577438354,,,,,,,
8,,3849,,,,,,2.9168763160705566,,,,,,,
8,,3859,,,,,,2.049171209335327,,,,,,,
8,,3869,,,,,,2.8315439224243164,,,,,,,
8,,3879,,,,,,0.937540590763092,,,,,,,
8,,3889,,,,,,2.1967852115631104,,,,,,,
8,,3899,,,,,,0.9261465072631836,,,,,,,
8,,3909,,,,,,3.2360668182373047,,,,,,,
8,,3919,,,,,,2.1852641105651855,,,,,,,
8,,3929,,,,,,1.2148970365524292,,,,,,,
8,,3939,,,,,,2.403430461883545,,,,,,,
8,,3941,,,,,,,,,,3.5275256633758545,1.516149640083313,0.3467012047767639,1.8781708478927612
8,,3941,,,,,2.8217475414276123,,1.338740348815918,0.5505858659744263,1.6798057556152344,,,,
,0.0005,3942,,,,,,,,,,,,,
9,,3949,,,,,,2.901827573776245,,,,,,,
9,,3959,,,,,,4.039044380187988,,,,,,,
9,,3969,,,,,,1.2792117595672607,,,,,,,
9,,3979,,,,,,4.561958312988281,,,,,,,
9,,3989,,,,,,2.066089153289795,,,,,,,
9,,3999,,,,,,3.0236799716949463,,,,,,,
9,,4009,,,,,,2.555525541305542,,,,,,,
9,,4019,,,,,,3.458529472351074,,,,,,,
9,,4029,,,,,,1.913836121559143,,,,,,,
9,,4039,,,,,,4.031418800354004,,,,,,,
9,,4049,,,,,,1.4088987112045288,,,,,,,
9,,4059,,,,,,2.338839292526245,,,,,,,
9,,4069,,,,,,0.8688287734985352,,,,,,,
9,,4079,,,,,,2.094017505645752,,,,,,,
9,,4089,,,,,,3.140500068664551,,,,,,,
9,,4099,,,,,,3.4955852031707764,,,,,,,
9,,4109,,,,,,5.446097373962402,,,,,,,
9,,4119,,,,,,1.7156611680984497,,,,,,,
9,,4129,,,,,,7.157806396484375,,,,,,,
9,,4139,,,,,,2.170731544494629,,,,,,,
9,,4149,,,,,,1.0303726196289062,,,,,,,
9,,4159,,,,,,3.0132358074188232,,,,,,,
9,,4169,,,,,,6.252590179443359,,,,,,,
9,,4179,,,,,,0.4002349376678467,,,,,,,
9,,4189,,,,,,2.3973000049591064,,,,,,,
9,,4199,,,,,,0.9726911783218384,,,,,,,
9,,4209,,,,,,1.1438639163970947,,,,,,,
9,,4219,,,,,,1.7284293174743652,,,,,,,
9,,4229,,,,,,4.876351833343506,,,,,,,
9,,4239,,,,,,2.9889588356018066,,,,,,,
9,,4249,,,,,,2.8802425861358643,,,,,,,
9,,4259,,,,,,1.308555006980896,,,,,,,
9,,4269,,,,,,4.105756759643555,,,,,,,
9,,4279,,,,,,2.4224066734313965,,,,,,,
9,,4289,,,,,,3.4705100059509277,,,,,,,
9,,4299,,,,,,1.537348747253418,,,,,,,
9,,4309,,,,,,3.8342323303222656,,,,,,,
9,,4319,,,,,,1.6119545698165894,,,,,,,
9,,4329,,,,,,2.520054817199707,,,,,,,
9,,4339,,,,,,1.8486131429672241,,,,,,,
9,,4349,,,,,,1.9452567100524902,,,,,,,
9,,4359,,,,,,5.090670108795166,,,,,,,
9,,4369,,,,,,2.287905216217041,,,,,,,
9,,4379,,,,,,0.8502283096313477,,,,,,,
9,,4379,,,,,,,,,,3.666856288909912,1.5317144393920898,0.4281110465526581,1.9149037599563599
9,,4379,,,,,2.8390872478485107,,1.3485685586929321,0.5475892424583435,1.6849591732025146,,,,
,0.0005,4380,,,,,,,,,,,,,
10,,4389,,,,,,2.8469910621643066,,,,,,,
10,,4399,,,,,,3.4567220211029053,,,,,,,
10,,4409,,,,,,2.4301135540008545,,,,,,,
10,,4419,,,,,,2.3339195251464844,,,,,,,
10,,4429,,,,,,2.3241634368896484,,,,,,,
10,,4439,,,,,,0.7635188102722168,,,,,,,
10,,4449,,,,,,4.040841102600098,,,,,,,
10,,4459,,,,,,1.7349554300308228,,,,,,,
10,,4469,,,,,,5.297959804534912,,,,,,,
10,,4479,,,,,,1.1302891969680786,,,,,,,
10,,4489,,,,,,2.0374207496643066,,,,,,,
10,,4499,,,,,,1.6893202066421509,,,,,,,
10,,4509,,,,,,4.75275993347168,,,,,,,
10,,4519,,,,,,1.005232810974121,,,,,,,
10,,4529,,,,,,2.418630599975586,,,,,,,
10,,4539,,,,,,2.4845516681671143,,,,,,,
10,,4549,,,,,,5.400276184082031,,,,,,,
10,,4559,,,,,,1.966528058052063,,,,,,,
10,,4569,,,,,,2.199744939804077,,,,,,,
10,,4579,,,,,,3.5890536308288574,,,,,,,
10,,4589,,,,,,3.3498144149780273,,,,,,,
10,,4599,,,,,,1.4507174491882324,,,,,,,
10,,4609,,,,,,2.6179826259613037,,,,,,,
10,,4619,,,,,,2.7415361404418945,,,,,,,
10,,4629,,,,,,2.5124382972717285,,,,,,,
10,,4639,,,,,,2.096867561340332,,,,,,,
10,,4649,,,,,,2.788625717163086,,,,,,,
10,,4659,,,,,,4.081246852874756,,,,,,,
10,,4669,,,,,,2.1393182277679443,,,,,,,
10,,4679,,,,,,2.683999538421631,,,,,,,
10,,4689,,,,,,2.9755170345306396,,,,,,,
10,,4699,,,,,,1.3399102687835693,,,,,,,
10,,4709,,,,,,3.9942774772644043,,,,,,,
10,,4719,,,,,,4.4001851081848145,,,,,,,
10,,4729,,,,,,5.8947858810424805,,,,,,,
10,,4739,,,,,,2.1778111457824707,,,,,,,
10,,4749,,,,,,0.938247561454773,,,,,,,
10,,4759,,,,,,1.4627294540405273,,,,,,,
10,,4769,,,,,,2.6106696128845215,,,,,,,
10,,4779,,,,,,0.5873537063598633,,,,,,,
