epoch,lr-AdamW,step,test/loss,test/mae,test/pearson,test/rmse,train/loss_epoch,train/loss_step,train/mae,train/pearson,train/rmse,val/loss,val/mae,val/pearson,val/rmse
1,,569,,,,,,5.311251640319824,,,,,,,
1,,579,,,,,,2.0119740962982178,,,,,,,
1,,589,,,,,,1.547924280166626,,,,,,,
1,,599,,,,,,2.778768301010132,,,,,,,
1,,609,,,,,,6.071056842803955,,,,,,,
1,,619,,,,,,2.164768695831299,,,,,,,
1,,629,,,,,,3.0608487129211426,,,,,,,
1,,639,,,,,,3.00704288482666,,,,,,,
1,,649,,,,,,2.292698860168457,,,,,,,
1,,659,,,,,,2.6927695274353027,,,,,,,
1,,669,,,,,,1.7205818891525269,,,,,,,
1,,679,,,,,,2.3433048725128174,,,,,,,
1,,689,,,,,,5.062368869781494,,,,,,,
1,,699,,,,,,0.9731047749519348,,,,,,,
1,,709,,,,,,5.18194580078125,,,,,,,
1,,719,,,,,,0.8402397632598877,,,,,,,
1,,729,,,,,,4.252622127532959,,,,,,,
1,,739,,,,,,1.891571283340454,,,,,,,
1,,749,,,,,,1.9586198329925537,,,,,,,
1,,759,,,,,,3.729785680770874,,,,,,,
1,,769,,,,,,5.1578779220581055,,,,,,,
1,,779,,,,,,3.3526363372802734,,,,,,,
1,,789,,,,,,3.9340364933013916,,,,,,,
1,,799,,,,,,2.908860445022583,,,,,,,
1,,809,,,,,,1.7382079362869263,,,,,,,
1,,819,,,,,,1.651618480682373,,,,,,,
1,,829,,,,,,2.0609428882598877,,,,,,,
1,,839,,,,,,2.455876350402832,,,,,,,
1,,849,,,,,,5.064375400543213,,,,,,,
1,,859,,,,,,5.236855506896973,,,,,,,
1,,869,,,,,,3.0070443153381348,,,,,,,
1,,875,,,,,,,,,,4.984337329864502,1.7948302030563354,0.43241408467292786,2.232563018798828
1,,875,,,,,3.341540813446045,,1.4647090435028076,0.4394645690917969,1.8279881477355957,,,,
,0.0005,876,,,,,,,,,,,,,
2,,879,,,,,,4.502349376678467,,,,,,,
2,,889,,,,,,2.527479648590088,,,,,,,
2,,899,,,,,,1.5270286798477173,,,,,,,
2,,909,,,,,,2.1547229290008545,,,,,,,
2,,919,,,,,,3.8752684593200684,,,,,,,
2,,929,,,,,,4.034172058105469,,,,,,,
2,,939,,,,,,6.415325164794922,,,,,,,
2,,949,,,,,,4.397164344787598,,,,,,,
2,,959,,,,,,2.5904288291931152,,,,,,,
2,,969,,,,,,0.838129997253418,,,,,,,
2,,979,,,,,,3.9853973388671875,,,,,,,
2,,989,,,,,,7.250608921051025,,,,,,,
2,,999,,,,,,3.9429221153259277,,,,,,,
2,,1009,,,,,,1.2002575397491455,,,,,,,
2,,1019,,,,,,9.497476577758789,,,,,,,
2,,1029,,,,,,1.5047892332077026,,,,,,,
2,,1039,,,,,,3.095585584640503,,,,,,,
2,,1049,,,,,,3.0315585136413574,,,,,,,
2,,1059,,,,,,4.44719123840332,,,,,,,
2,,1069,,,,,,0.9910134673118591,,,,,,,
2,,1079,,,,,,1.292969822883606,,,,,,,
2,,1089,,,,,,1.2639961242675781,,,,,,,
2,,1099,,,,,,1.9393651485443115,,,,,,,
2,,1109,,,,,,1.9049937725067139,,,,,,,
2,,1119,,,,,,2.1146340370178223,,,,,,,
2,,1129,,,,,,0.8181824684143066,,,,,,,
2,,1139,,,,,,0.964631974697113,,,,,,,
2,,1149,,,,,,6.877668380737305,,,,,,,
2,,1159,,,,,,2.0080699920654297,,,,,,,
2,,1169,,,,,,2.7971065044403076,,,,,,,
2,,1179,,,,,,1.9082837104797363,,,,,,,
2,,1189,,,,,,1.6675941944122314,,,,,,,
2,,1199,,,,,,1.9239990711212158,,,,,,,
2,,1209,,,,,,6.499765396118164,,,,,,,
2,,1219,,,,,,6.241830825805664,,,,,,,
2,,1229,,,,,,1.5268373489379883,,,,,,,
2,,1239,,,,,,3.500007152557373,,,,,,,
2,,1249,,,,,,2.337576389312744,,,,,,,
2,,1259,,,,,,2.1483848094940186,,,,,,,
2,,1269,,,,,,1.9493005275726318,,,,,,,
2,,1279,,,,,,2.871577739715576,,,,,,,
2,,1289,,,,,,1.4820917844772339,,,,,,,
2,,1299,,,,,,2.8246054649353027,,,,,,,
2,,1309,,,,,,1.7269190549850464,,,,,,,
2,,1313,,,,,,,,,,3.2032721042633057,1.4108392000198364,0.46122103929519653,1.7897686958312988
2,,1313,,,,,3.209754705429077,,1.4296096563339233,0.47579097747802734,1.7915788888931274,,,,
,0.0005,1314,,,,,,,,,,,,,
3,,1319,,,,,,2.8601343631744385,,,,,,,
3,,1329,,,,,,2.512052297592163,,,,,,,
3,,1339,,,,,,3.2430756092071533,,,,,,,
3,,1349,,,,,,4.110756874084473,,,,,,,
3,,1359,,,,,,3.5242815017700195,,,,,,,
3,,1369,,,,,,2.34574031829834,,,,,,,
3,,1379,,,,,,1.7419898509979248,,,,,,,
3,,1389,,,,,,4.9418864250183105,,,,,,,
3,,1399,,,,,,3.2300758361816406,,,,,,,
3,,1409,,,,,,1.570448875427246,,,,,,,
3,,1419,,,,,,1.959682583808899,,,,,,,
3,,1429,,,,,,2.3113837242126465,,,,,,,
3,,1439,,,,,,2.9331979751586914,,,,,,,
3,,1449,,,,,,1.620539903640747,,,,,,,
3,,1459,,,,,,4.328386306762695,,,,,,,
3,,1469,,,,,,4.111858367919922,,,,,,,
3,,1479,,,,,,2.8248820304870605,,,,,,,
3,,1489,,,,,,2.4539456367492676,,,,,,,
3,,1499,,,,,,4.127660274505615,,,,,,,
3,,1509,,,,,,2.2752163410186768,,,,,,,
3,,1519,,,,,,3.2254981994628906,,,,,,,
3,,1529,,,,,,1.788068175315857,,,,,,,
3,,1539,,,,,,1.596656322479248,,,,,,,
3,,1549,,,,,,7.340932846069336,,,,,,,
3,,1559,,,,,,2.1875147819519043,,,,,,,
3,,1569,,,,,,1.0924007892608643,,,,,,,
3,,1579,,,,,,6.773318290710449,,,,,,,
3,,1589,,,,,,1.1681208610534668,,,,,,,
3,,1599,,,,,,3.1352107524871826,,,,,,,
3,,1609,,,,,,1.414376974105835,,,,,,,
3,,1619,,,,,,2.994734525680542,,,,,,,
3,,1629,,,,,,1.7618098258972168,,,,,,,
3,,1639,,,,,,5.056585311889648,,,,,,,
3,,1649,,,,,,1.7359031438827515,,,,,,,
3,,1659,,,,,,4.413659572601318,,,,,,,
3,,1669,,,,,,3.9723381996154785,,,,,,,
3,,1679,,,,,,3.888744592666626,,,,,,,
3,,1689,,,,,,2.547757148742676,,,,,,,
3,,1699,,,,,,4.263246059417725,,,,,,,
3,,1709,,,,,,3.350506067276001,,,,,,,
3,,1719,,,,,,1.6576250791549683,,,,,,,
3,,1729,,,,,,2.5186805725097656,,,,,,,
3,,1739,,,,,,4.720863342285156,,,,,,,
3,,1749,,,,,,1.4411288499832153,,,,,,,
3,,1751,,,,,,,,,,3.433955430984497,1.485044240951538,0.4086463153362274,1.8530935049057007
3,,1751,,,,,3.04557466506958,,1.4047958850860596,0.512736976146698,1.7451574802398682,,,,
,0.0005,1752,,,,,,,,,,,,,
4,,1759,,,,,,4.358145236968994,,,,,,,
4,,1769,,,,,,1.7750294208526611,,,,,,,
4,,1779,,,,,,5.276598930358887,,,,,,,
4,,1789,,,,,,3.5446600914001465,,,,,,,
4,,1799,,,,,,4.816309928894043,,,,,,,
4,,1809,,,,,,2.0969715118408203,,,,,,,
4,,1819,,,,,,0.9438579082489014,,,,,,,
4,,1829,,,,,,4.6777143478393555,,,,,,,
4,,1839,,,,,,3.95869779586792,,,,,,,
4,,1849,,,,,,5.880126476287842,,,,,,,
4,,1859,,,,,,2.0230627059936523,,,,,,,
4,,1869,,,,,,2.602865219116211,,,,,,,
4,,1879,,,,,,1.5059447288513184,,,,,,,
4,,1889,,,,,,1.470301866531372,,,,,,,
4,,1899,,,,,,2.832300901412964,,,,,,,
4,,1909,,,,,,3.4997782707214355,,,,,,,
4,,1919,,,,,,1.9141992330551147,,,,,,,
4,,1929,,,,,,0.7733993530273438,,,,,,,
4,,1939,,,,,,3.5274300575256348,,,,,,,
4,,1949,,,,,,1.9750652313232422,,,,,,,
4,,1959,,,,,,1.234800934791565,,,,,,,
4,,1969,,,,,,3.568164110183716,,,,,,,
4,,1979,,,,,,2.299808979034424,,,,,,,
4,,1989,,,,,,6.333614349365234,,,,,,,
4,,1999,,,,,,4.736945152282715,,,,,,,
4,,2009,,,,,,4.338345050811768,,,,,,,
4,,2019,,,,,,3.223548412322998,,,,,,,
4,,2029,,,,,,4.417362689971924,,,,,,,
4,,2039,,,,,,1.5371474027633667,,,,,,,
4,,2049,,,,,,1.7831482887268066,,,,,,,
4,,2059,,,,,,4.345600128173828,,,,,,,
4,,2069,,,,,,3.9739768505096436,,,,,,,
4,,2079,,,,,,4.1357245445251465,,,,,,,
4,,2089,,,,,,4.295024871826172,,,,,,,
4,,2099,,,,,,4.787243366241455,,,,,,,
4,,2109,,,,,,1.4266908168792725,,,,,,,
4,,2119,,,,,,0.732089638710022,,,,,,,
4,,2129,,,,,,2.3724355697631836,,,,,,,
4,,2139,,,,,,6.485543727874756,,,,,,,
4,,2149,,,,,,0.7081530094146729,,,,,,,
4,,2159,,,,,,1.4833743572235107,,,,,,,
4,,2169,,,,,,2.3609251976013184,,,,,,,
4,,2179,,,,,,3.317659854888916,,,,,,,
4,,2189,,,,,,1.8444433212280273,,,,,,,
4,,2189,,,,,,,,,,3.726057291030884,1.528408408164978,0.351007342338562,1.9302997589111328
4,,2189,,,,,3.0035641193389893,,1.378832221031189,0.5202823877334595,1.733079433441162,,,,
,0.0005,2190,,,,,,,,,,,,,
5,,2199,,,,,,2.4161643981933594,,,,,,,
5,,2209,,,,,,6.718262195587158,,,,,,,
5,,2219,,,,,,3.0217223167419434,,,,,,,
5,,2229,,,,,,2.902341365814209,,,,,,,
5,,2239,,,,,,1.54763925075531,,,,,,,
5,,2249,,,,,,1.918351173400879,,,,,,,
5,,2259,,,,,,1.0526297092437744,,,,,,,
5,,2269,,,,,,2.486905574798584,,,,,,,
5,,2279,,,,,,2.104672908782959,,,,,,,
5,,2289,,,,,,1.2298617362976074,,,,,,,
5,,2299,,,,,,2.2255704402923584,,,,,,,
5,,2309,,,,,,5.113389015197754,,,,,,,
5,,2319,,,,,,1.919323205947876,,,,,,,
5,,2329,,,,,,3.442246437072754,,,,,,,
5,,2339,,,,,,4.77926778793335,,,,,,,
5,,2349,,,,,,1.4279292821884155,,,,,,,
5,,2359,,,,,,0.7503672242164612,,,,,,,
5,,2369,,,,,,4.906436920166016,,,,,,,
5,,2379,,,,,,4.893643379211426,,,,,,,
5,,2389,,,,,,2.330899715423584,,,,,,,
5,,2399,,,,,,0.6179722547531128,,,,,,,
5,,2409,,,,,,3.464514970779419,,,,,,,
5,,2419,,,,,,3.6829776763916016,,,,,,,
5,,2429,,,,,,2.3243000507354736,,,,,,,
5,,2439,,,,,,2.746074914932251,,,,,,,
5,,2449,,,,,,1.2064719200134277,,,,,,,
5,,2459,,,,,,4.051589012145996,,,,,,,
5,,2469,,,,,,4.469902038574219,,,,,,,
5,,2479,,,,,,1.7642706632614136,,,,,,,
5,,2489,,,,,,3.2202084064483643,,,,,,,
5,,2499,,,,,,1.786718487739563,,,,,,,
5,,2509,,,,,,3.0652949810028076,,,,,,,
5,,2519,,,,,,5.974514484405518,,,,,,,
5,,2529,,,,,,4.0715227127075195,,,,,,,
5,,2539,,,,,,4.087132930755615,,,,,,,
5,,2549,,,,,,2.630581855773926,,,,,,,
5,,2559,,,,,,4.392271995544434,,,,,,,
5,,2569,,,,,,2.4703211784362793,,,,,,,
5,,2579,,,,,,3.695736885070801,,,,,,,
5,,2589,,,,,,1.9259477853775024,,,,,,,
5,,2599,,,,,,1.9323452711105347,,,,,,,
5,,2609,,,,,,3.8770337104797363,,,,,,,
5,,2619,,,,,,2.221449851989746,,,,,,,
5,,2627,,,,,,,,,,3.630046844482422,1.5286308526992798,0.3586203455924988,1.9052681922912598
5,,2627,,,,,2.8636393547058105,,1.3513120412826538,0.546718955039978,1.692229151725769,,,,
,0.0005,2628,,,,,,,,,,,,,
6,,2629,,,,,,3.7519967555999756,,,,,,,
6,,2639,,,,,,5.743123531341553,,,,,,,
6,,2649,,,,,,1.240954875946045,,,,,,,
6,,2659,,,,,,0.9932522773742676,,,,,,,
6,,2669,,,,,,1.683911919593811,,,,,,,
6,,2679,,,,,,1.9740989208221436,,,,,,,
6,,2689,,,,,,3.33357572555542,,,,,,,
6,,2699,,,,,,2.328705072402954,,,,,,,
6,,2709,,,,,,2.3117384910583496,,,,,,,
6,,2719,,,,,,1.4968678951263428,,,,,,,
6,,2729,,,,,,1.4124187231063843,,,,,,,
6,,2739,,,,,,3.530602216720581,,,,,,,
6,,2749,,,,,,5.67355489730835,,,,,,,
6,,2759,,,,,,1.7068836688995361,,,,,,,
6,,2769,,,,,,2.435861349105835,,,,,,,
6,,2779,,,,,,1.9481828212738037,,,,,,,
6,,2789,,,,,,2.3896450996398926,,,,,,,
6,,2799,,,,,,1.2268245220184326,,,,,,,
6,,2809,,,,,,4.150218486785889,,,,,,,
6,,2819,,,,,,4.938540458679199,,,,,,,
6,,2829,,,,,,4.484110355377197,,,,,,,
6,,2839,,,,,,1.6687427759170532,,,,,,,
6,,2849,,,,,,1.5832549333572388,,,,,,,
6,,2859,,,,,,2.4907522201538086,,,,,,,
6,,2869,,,,,,3.6193954944610596,,,,,,,
6,,2879,,,,,,2.943617820739746,,,,,,,
6,,2889,,,,,,1.0617165565490723,,,,,,,
6,,2899,,,,,,6.899722099304199,,,,,,,
6,,2909,,,,,,0.9822635650634766,,,,,,,
6,,2919,,,,,,1.275444746017456,,,,,,,
6,,2929,,,,,,3.0576558113098145,,,,,,,
6,,2939,,,,,,1.3852405548095703,,,,,,,
6,,2949,,,,,,1.6568940877914429,,,,,,,
6,,2959,,,,,,1.7797648906707764,,,,,,,
6,,2969,,,,,,2.2607815265655518,,,,,,,
6,,2979,,,,,,1.9133435487747192,,,,,,,
6,,2989,,,,,,5.684049606323242,,,,,,,
6,,2999,,,,,,3.7446179389953613,,,,,,,
6,,3009,,,,,,2.274003744125366,,,,,,,
6,,3019,,,,,,1.8312710523605347,,,,,,,
6,,3029,,,,,,3.669689893722534,,,,,,,
6,,3039,,,,,,1.6683084964752197,,,,,,,
6,,3049,,,,,,2.9967665672302246,,,,,,,
6,,3059,,,,,,1.0648316144943237,,,,,,,
6,,3065,,,,,,,,,,3.370950222015381,1.4642322063446045,0.4721851944923401,1.836014747619629
6,,3065,,,,,2.9163804054260254,,1.364588737487793,0.5357306003570557,1.7077412605285645,,,,
,0.0005,3066,,,,,,,,,,,,,
7,,3069,,,,,,1.885101556777954,,,,,,,
7,,3079,,,,,,2.4267611503601074,,,,,,,
7,,3089,,,,,,1.2129391431808472,,,,,,,
7,,3099,,,,,,1.0978617668151855,,,,,,,
7,,3109,,,,,,4.175769805908203,,,,,,,
7,,3119,,,,,,1.0534567832946777,,,,,,,
7,,3129,,,,,,3.418896198272705,,,,,,,
7,,3139,,,,,,2.3138909339904785,,,,,,,
7,,3149,,,,,,4.136384010314941,,,,,,,
7,,3159,,,,,,3.194204807281494,,,,,,,
7,,3169,,,,,,4.8645830154418945,,,,,,,
7,,3179,,,,,,3.9146807193756104,,,,,,,
7,,3189,,,,,,5.628687381744385,,,,,,,
7,,3199,,,,,,2.4140257835388184,,,,,,,
7,,3209,,,,,,3.2658543586730957,,,,,,,
7,,3219,,,,,,2.7015371322631836,,,,,,,
7,,3229,,,,,,3.4191253185272217,,,,,,,
7,,3239,,,,,,6.863656997680664,,,,,,,
7,,3249,,,,,,4.370059967041016,,,,,,,
7,,3259,,,,,,4.012676239013672,,,,,,,
7,,3269,,,,,,4.684658050537109,,,,,,,
7,,3279,,,,,,4.4759111404418945,,,,,,,
7,,3289,,,,,,3.0337233543395996,,,,,,,
7,,3299,,,,,,1.2236292362213135,,,,,,,
7,,3309,,,,,,1.074582576751709,,,,,,,
7,,3319,,,,,,1.5954785346984863,,,,,,,
7,,3329,,,,,,3.8972883224487305,,,,,,,
7,,3339,,,,,,2.5078718662261963,,,,,,,
7,,3349,,,,,,3.0844569206237793,,,,,,,
7,,3359,,,,,,3.239797592163086,,,,,,,
7,,3369,,,,,,2.2318053245544434,,,,,,,
7,,3379,,,,,,1.011333703994751,,,,,,,
7,,3389,,,,,,0.8568577766418457,,,,,,,
7,,3399,,,,,,7.698121547698975,,,,,,,
7,,3409,,,,,,2.339869737625122,,,,,,,
7,,3419,,,,,,3.5537476539611816,,,,,,,
7,,3429,,,,,,4.264748573303223,,,,,,,
7,,3439,,,,,,1.0313512086868286,,,,,,,
7,,3449,,,,,,3.4756505489349365,,,,,,,
7,,3459,,,,,,7.567644119262695,,,,,,,
7,,3469,,,,,,2.711880683898926,,,,,,,
7,,3479,,,,,,2.7418320178985596,,,,,,,
7,,3489,,,,,,1.5463531017303467,,,,,,,
7,,3499,,,,,,1.5353163480758667,,,,,,,
7,,3503,,,,,,,,,,3.381748676300049,1.4490578174591064,0.43064650893211365,1.8389531373977661
7,,3503,,,,,2.771625280380249,,1.325148105621338,0.5618411898612976,1.6648198366165161,,,,
,0.0005,3504,,,,,,,,,,,,,
8,,3509,,,,,,2.719022274017334,,,,,,,
8,,3519,,,,,,0.2590084969997406,,,,,,,
8,,3529,,,,,,1.9533076286315918,,,,,,,
8,,3539,,,,,,1.8952445983886719,,,,,,,
8,,3549,,,,,,4.073360443115234,,,,,,,
8,,3559,,,,,,1.7629319429397583,,,,,,,
8,,3569,,,,,,1.1236820220947266,,,,,,,
8,,3579,,,,,,2.0574986934661865,,,,,,,
8,,3589,,,,,,2.1307430267333984,,,,,,,
8,,3599,,,,,,1.1645177602767944,,,,,,,
8,,3609,,,,,,2.106992244720459,,,,,,,
8,,3619,,,,,,0.9133156538009644,,,,,,,
8,,3629,,,,,,4.673409461975098,,,,,,,
8,,3639,,,,,,2.158498764038086,,,,,,,
8,,3649,,,,,,2.886232852935791,,,,,,,
8,,3659,,,,,,2.454712390899658,,,,,,,
8,,3669,,,,,,2.045668125152588,,,,,,,
8,,3679,,,,,,1.131567120552063,,,,,,,
8,,3689,,,,,,2.1982853412628174,,,,,,,
8,,3699,,,,,,2.676710605621338,,,,,,,
8,,3709,,,,,,1.5662754774093628,,,,,,,
8,,3719,,,,,,1.746382474899292,,,,,,,
8,,3729,,,,,,1.670290470123291,,,,,,,
8,,3739,,,,,,1.7812708616256714,,,,,,,
8,,3749,,,,,,0.5220069289207458,,,,,,,
8,,3759,,,,,,1.1430085897445679,,,,,,,
8,,3769,,,,,,2.7802023887634277,,,,,,,
8,,3779,,,,,,3.4818344116210938,,,,,,,
8,,3789,,,,,,1.3966469764709473,,,,,,,
8,,3799,,,,,,5.187021732330322,,,,,,,
8,,3809,,,,,,0.9945900440216064,,,,,,,
8,,3819,,,,,,2.2999367713928223,,,,,,,
8,,3829,,,,,,5.330315113067627,,,,,,,
8,,3839,,,,,,0.992915153503418,,,,,,,
8,,3849,,,,,,0.5541862845420837,,,,,,,
8,,3859,,,,,,2.6744637489318848,,,,,,,
8,,3869,,,,,,4.146166801452637,,,,,,,
8,,3879,,,,,,2.3940937519073486,,,,,,,
8,,3889,,,,,,1.2484105825424194,,,,,,,
8,,3899,,,,,,5.051332473754883,,,,,,,
8,,3909,,,,,,2.8860461711883545,,,,,,,
8,,3919,,,,,,1.4556691646575928,,,,,,,
8,,3929,,,,,,1.191744327545166,,,,,,,
8,,3939,,,,,,2.2794411182403564,,,,,,,
8,,3941,,,,,,,,,,3.707836151123047,1.5409424304962158,0.38005316257476807,1.9255741834640503
8,,3941,,,,,2.6866965293884277,,1.3038835525512695,0.5807369947433472,1.639114499092102,,,,
,0.0005,3942,,,,,,,,,,,,,
9,,3949,,,,,,1.850386381149292,,,,,,,
9,,3959,,,,,,1.9002962112426758,,,,,,,
9,,3969,,,,,,1.4523580074310303,,,,,,,
9,,3979,,,,,,1.3370251655578613,,,,,,,
9,,3989,,,,,,0.9802792072296143,,,,,,,
9,,3999,,,,,,1.6111094951629639,,,,,,,
9,,4009,,,,,,5.2300872802734375,,,,,,,
9,,4019,,,,,,2.35306978225708,,,,,,,
9,,4029,,,,,,7.4584550857543945,,,,,,,
9,,4039,,,,,,3.637877941131592,,,,,,,
9,,4049,,,,,,1.4015707969665527,,,,,,,
9,,4059,,,,,,1.4673188924789429,,,,,,,
9,,4069,,,,,,1.5842375755310059,,,,,,,
9,,4079,,,,,,3.9083433151245117,,,,,,,
9,,4089,,,,,,1.909534215927124,,,,,,,
9,,4099,,,,,,1.3657439947128296,,,,,,,
9,,4109,,,,,,2.03291916847229,,,,,,,
9,,4119,,,,,,1.6533544063568115,,,,,,,
9,,4129,,,,,,3.4115030765533447,,,,,,,
9,,4139,,,,,,2.3811700344085693,,,,,,,
9,,4149,,,,,,0.8303271532058716,,,,,,,
9,,4159,,,,,,3.215423583984375,,,,,,,
9,,4169,,,,,,1.575700283050537,,,,,,,
9,,4179,,,,,,4.290798664093018,,,,,,,
9,,4189,,,,,,3.403107166290283,,,,,,,
9,,4199,,,,,,2.7961103916168213,,,,,,,
9,,4209,,,,,,2.150567054748535,,,,,,,
9,,4219,,,,,,4.769198417663574,,,,,,,
9,,4229,,,,,,1.9916821718215942,,,,,,,
9,,4239,,,,,,1.2293952703475952,,,,,,,
9,,4249,,,,,,1.1890736818313599,,,,,,,
9,,4259,,,,,,0.6298618912696838,,,,,,,
9,,4269,,,,,,2.3529911041259766,,,,,,,
9,,4279,,,,,,0.9982939958572388,,,,,,,
9,,4289,,,,,,4.883080959320068,,,,,,,
9,,4299,,,,,,0.8946146965026855,,,,,,,
9,,4309,,,,,,3.506166696548462,,,,,,,
9,,4319,,,,,,1.994513750076294,,,,,,,
9,,4329,,,,,,3.2765419483184814,,,,,,,
9,,4339,,,,,,3.565585136413574,,,,,,,
9,,4349,,,,,,4.402187824249268,,,,,,,
9,,4359,,,,,,2.8261423110961914,,,,,,,
9,,4369,,,,,,2.7289609909057617,,,,,,,
9,,4379,,,,,,0.9047703742980957,,,,,,,
9,,4379,,,,,,,,,,3.5065813064575195,1.4791065454483032,0.37906333804130554,1.8725868463516235
9,,4379,,,,,2.6183032989501953,,1.2825831174850464,0.5947888493537903,1.6181172132492065,,,,
,0.0005,4380,,,,,,,,,,,,,
10,,4389,,,,,,1.6773886680603027,,,,,,,
10,,4399,,,,,,1.627538800239563,,,,,,,
10,,4409,,,,,,0.7298680543899536,,,,,,,
10,,4419,,,,,,1.5961363315582275,,,,,,,
10,,4429,,,,,,1.0561059713363647,,,,,,,
10,,4439,,,,,,0.5998884439468384,,,,,,,
10,,4449,,,,,,2.5652503967285156,,,,,,,
10,,4459,,,,,,3.096485137939453,,,,,,,
10,,4469,,,,,,6.685444355010986,,,,,,,
10,,4479,,,,,,3.7483954429626465,,,,,,,
10,,4489,,,,,,4.730016231536865,,,,,,,
10,,4499,,,,,,1.7498900890350342,,,,,,,
10,,4509,,,,,,1.651578664779663,,,,,,,
10,,4519,,,,,,6.0558390617370605,,,,,,,
10,,4529,,,,,,1.8725838661193848,,,,,,,
10,,4539,,,,,,0.9878137111663818,,,,,,,
10,,4549,,,,,,3.2116289138793945,,,,,,,
10,,4559,,,,,,4.803043365478516,,,,,,,
10,,4569,,,,,,4.296206474304199,,,,,,,
10,,4579,,,,,,4.635473251342773,,,,,,,
10,,4589,,,,,,1.5912377834320068,,,,,,,
10,,4599,,,,,,5.384893417358398,,,,,,,
10,,4609,,,,,,1.463663935661316,,,,,,,
10,,4619,,,,,,1.0397385358810425,,,,,,,
10,,4629,,,,,,1.626120686531067,,,,,,,
10,,4639,,,,,,2.634261131286621,,,,,,,
10,,4649,,,,,,2.578674077987671,,,,,,,
10,,4659,,,,,,3.4255518913269043,,,,,,,
10,,4669,,,,,,4.408145904541016,,,,,,,
10,,4679,,,,,,1.1832232475280762,,,,,,,
10,,4689,,,,,,2.259943723678589,,,,,,,
10,,4699,,,,,,0.31080618500709534,,,,,,,
10,,4709,,,,,,1.4373815059661865,,,,,,,
10,,4719,,,,,,4.700958251953125,,,,,,,
10,,4729,,,,,,2.151921510696411,,,,,,,
10,,4739,,,,,,7.0257887840271,,,,,,,
10,,4749,,,,,,3.0678305625915527,,,,,,,
10,,4759,,,,,,2.4960451126098633,,,,,,,
10,,4769,,,,,,2.929349184036255,,,,,,,
10,,4779,,,,,,1.297993540763855,,,,,,,
